Date of Download: 2023-06-13_15:16:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:11142  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207405,AM1472A-61,,plot,5915099,202268IDEPR_cere_rep2_AM1472A-61_1542,2,2,1542,17,46,test,,6,,40,0.297619048,0.1,2,1,0,4,4,178,20,2,3,1,5,3,,,2,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207403,AM1472A-6,,plot,5913823,202268IDEPR_cere_rep2_AM1472A-6_1419,2,2,1419,14,78,test,,5,31.86208791,40,4.464285714,1.5,4,1,1,4,3,230,10,3,3,1,4,2,1300,117,3,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",180741,SM2828-28,,plot,5914727,202268IDEPR_cere_rep2_AM1472A-62_1314,2,2,1314,11,82,test,,0,36.0284029,190,11.01190476,3.7,4,1,6,4,2,190,70,3,3,1,3,3,3100,345,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207407,AM1472A-63,,plot,5913594,202268IDEPR_cere_rep2_AM1472A-63_1569,2,2,1569,17,73,test,,4,27.51428571,40,0.744047619,0.25,2,2,0,4,5,160,10,2,3,1,5,1,300,20,2,2,1,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207409,AM1472A-65,,plot,5913991,202268IDEPR_cere_rep2_AM1472A-65_1455,2,2,1455,15,47,test,,3,33.1994617,50,17.55952381,5.9,5,1,5,4,4,210,60,4,3,1,3,2,3600,349,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207410,AM1472A-66,,plot,5913858,202268IDEPR_cere_rep2_AM1472A-66_1283,2,2,1283,11,51,test,,3,36.00106015,80,19.04761905,6.4,4,1,6,4,4,225,40,4,3,1,3,3,2600,289,4,1,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207411,AM1472A-67,,plot,5915003,202268IDEPR_cere_rep2_AM1472A-67_1539,2,2,1539,16,46,test,,3,27.34143731,90,4.31547619,1.45,4,1,1,4,2,215,30,4,3,1,4,2,1400,92,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207412,AM1472A-68,,plot,5914435,202268IDEPR_cere_rep2_AM1472A-68_1013,2,2,1013,5,45,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207413,AM1472A-69,,plot,5913945,202268IDEPR_cere_rep2_AM1472A-69_1508,2,2,1508,16,77,test,,4,,30,,,1,1,,4,5,140,10,1,3,1,5,1,,,4,1,5,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207415,AM1472A-70,,plot,5913883,202268IDEPR_cere_rep2_AM1472A-70_1328,2,2,1328,12,81,test,,0,33.37676168,140,13.39285714,4.5,3,1,4,4,3,140,10,4,3,1,3,3,2800,274,4,2,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207416,AM1472A-71,,plot,5915086,202268IDEPR_cere_rep2_AM1472A-71_1233,2,2,1233,10,88,test,,5,34.26087533,40,6.398809524,2.15,4,1,2,4,3,190,20,3,3,2,3,2,2100,215,3,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207414,AM1472A-7,,plot,5914466,202268IDEPR_cere_rep2_AM1472A-7_1284,2,2,1284,11,52,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207417,AM1472A-72,,plot,5913535,202268IDEPR_cere_rep2_AM1472A-72_1561,2,2,1561,17,65,test,,0,26.31170213,170,1.19047619,0.4,2,1,0,4,2,170,60,1,3,1,4,1,300,18,1,1,1,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207418,AM1472A-73,,plot,5915041,202268IDEPR_cere_rep2_AM1472A-73_1467,2,2,1467,15,59,test,,0,29.46979992,240,14.28571429,4.8,5,1,4,4,2,240,50,4,3,1,3,3,2600,201,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207419,AM1472A-74,,plot,5914001,202268IDEPR_cere_rep2_AM1472A-74_1178,2,2,1178,8,55,test,,1,35.23902166,50,19.04761905,6.4,4,1,8,4,3,180,40,4,3,1,2,2,3000,322,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207420,AM1472A-75,,plot,5914165,202268IDEPR_cere_rep2_AM1472A-75_928,2,2,928,3,48,test,,0,35.98455203,130,15.32738095,5.15,2,1,6,4,4,130,40,4,3,1,2,3,2800,311,4,2,3,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207421,AM1472A-76,,plot,5913663,202268IDEPR_cere_rep2_AM1472A-76_1635,2,2,1635,19,51,test,,0,29.61632231,155,6.25,2.1,2,1,0,4,2,155,40,4,3,1,4,1,2100,164,4,1,3,1,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207422,AM1472A-77,,plot,5914632,202268IDEPR_cere_rep2_AM1472A-77_1488,2,2,1488,15,80,test,,0,29.52769747,145,9.375,3.15,2,1,0,4,4,145,20,4,3,1,3,2,2100,163,4,1,2,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",139257,CG1141-1,,plot,5914498,202268IDEPR_cere_rep2_AM1472A-79_1286,2,2,1286,11,54,test,,0,37.95239449,135,28.27380952,9.5,4,1,9,4,2,135,20,4,3,1,2,2,3800,459,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207425,AM1472A-80,,plot,5914961,202268IDEPR_cere_rep2_AM1472A-80_1211,2,2,1211,9,67,test,,5,35.77022472,30,0.744047619,0.25,3,1,0,4,3,150,5,2,3,1,4,2,200,22,2,2,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207426,AM1472A-81,,plot,5914697,202268IDEPR_cere_rep2_AM1472A-81_1415,2,2,1415,14,82,test,,0,24.53947368,145,0.892857143,0.3,2,2,0,4,4,145,5,2,3,1,4,1,300,15,3,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207424,AM1472A-8,,plot,5914869,202268IDEPR_cere_rep2_AM1472A-8_1408,2,2,1408,13,88,test,,0,35.13676845,125,16.07142857,5.4,3,1,1,4,3,125,10,4,3,1,4,2,2200,235,4,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207428,AM1472A-83,,plot,5914033,202268IDEPR_cere_rep2_AM1472A-83_1203,2,2,1203,9,59,test,,0,33.90305744,200,5.952380952,2,2,1,3,4,3,200,40,4,3,1,3,2,1800,181,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207429,AM1472A-84,,plot,5913756,202268IDEPR_cere_rep2_AM1472A-84_1609,2,2,1609,18,64,test,,0,32.18119266,160,8.482142857,2.85,3,1,3,4,3,160,10,3,3,1,3,2,1800,165,3,1,3,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207430,AM1472A-85,,plot,5914607,202268IDEPR_cere_rep2_AM1472A-85_918,2,2,918,2,51,test,,0,,80,,,3,1,,4,5,80,0,1,,,5,,,,1,,,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207431,AM1472A-86,,plot,5914004,202268IDEPR_cere_rep2_AM1472A-86_1288,2,2,1288,11,56,test,,0,34.30562016,145,8.928571429,3,3,1,2,4,3,145,40,4,3,1,3,2,2300,236,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207432,AM1472A-87,,plot,5914154,202268IDEPR_cere_rep2_AM1472A-87_1442,2,2,1442,14,55,test,,4,28.58072776,30,4.31547619,1.45,2,1,0,4,4,115,10,2,3,1,4,3,1200,87,3,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207433,AM1472A-88,,plot,5914933,202268IDEPR_cere_rep2_AM1472A-88_1023,2,2,1023,5,55,test,,0,30.56423651,150,8.779761905,2.95,3,1,4,4,4,150,20,4,3,1,3,2,1900,158,4,1,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207434,AM1472A-89,,plot,5913717,202268IDEPR_cere_rep2_AM1472A-89_1576,2,2,1576,17,80,test,,4,32.02149404,50,3.571428571,1.2,3,1,3,4,5,180,10,4,3,1,3,2,1200,109,4,1,2,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207436,AM1472A-90,,plot,5913768,202268IDEPR_cere_rep2_AM1472A-90_949,2,2,949,3,69,test,,0,33.97224469,170,16.36904762,5.5,4,1,7,4,3,170,50,4,3,1,3,2,3300,333,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207437,AM1472A-91,,plot,5913822,202268IDEPR_cere_rep2_AM1472A-91_1526,2,2,1526,16,59,test,,0,28.69578557,115,6.101190476,2.05,2,1,0,4,5,115,10,3,1,2,4,2,1600,117,4,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207435,AM1472A-9,,plot,5914948,202268IDEPR_cere_rep2_AM1472A-9_1163,2,2,1163,8,70,test,,0,35.25793854,210,19.3452381,6.5,4,1,6,4,2,210,50,4,3,1,3,2,3500,376,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207438,AM1472A-92,,plot,5914588,202268IDEPR_cere_rep2_AM1472A-92_1071,2,2,1071,6,74,test,,0,21.95,70,0.297619048,0.1,1,1,0,4,5,70,0,1,3,1,5,1,200,7,2,1,1,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207439,AM1472A-93,,plot,5914505,202268IDEPR_cere_rep2_AM1472A-93_1308,2,2,1308,11,76,test,,6,25.42089947,30,0.595238095,0.2,2,1,0,4,4,180,20,2,3,1,4,1,200,11,2,2,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207440,AM1472A-94,,plot,5914793,202268IDEPR_cere_rep2_AM1472A-94_934,2,2,934,3,54,test,,6,36.2472103,30,13.24404762,4.45,4,1,3,4,4,180,10,3,3,1,3,2,2100,236,3,1,3,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207441,AM1472A-95,,plot,5913853,202268IDEPR_cere_rep2_AM1472A-95_998,2,2,998,4,59,test,,0,32.09172535,130,7.44047619,2.5,1,1,1,4,4,130,40,4,3,1,2,2,2500,228,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207442,AM1472A-96,,plot,5913917,202268IDEPR_cere_rep2_AM1472A-96_1503,2,2,1503,16,82,test,,4,,40,0.148809524,0.05,2,1,0,4,3,200,20,3,1,1,5,,,,4,1,5,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207443,AM1472A-97,,plot,5915009,202268IDEPR_cere_rep2_AM1472A-97_1579,2,2,1579,17,83,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207444,AM1472A-98,,plot,5913514,202268IDEPR_cere_rep2_AM1472A-98_1094,2,2,1094,6,51,test,,5,28.73417266,40,1.488095238,0.5,3,1,0,4,4,150,20,4,3,2,4,1,600,44,4,1,3,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207445,AM1472A-99,,plot,5914516,202268IDEPR_cere_rep2_AM1472A-99_1246,2,2,1246,10,75,test,,0,30.34651416,150,12.79761905,4.3,5,1,3,4,3,150,40,4,3,1,3,2,2500,205,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207446,AM1605A-100,,plot,5914393,202268IDEPR_cere_rep2_AM1605A-100_1468,2,2,1468,15,60,test,,0,39.1008845,230,21.72619048,7.3,5,1,3,4,2,230,90,4,3,1,3,2,2200,278,3,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207447,AM1605A-101,,plot,5913733,202268IDEPR_cere_rep2_AM1605A-101_1201,2,2,1201,9,57,test,,0,38.69463225,220,15.17857143,5.1,4,1,3,4,2,220,60,4,3,1,2,3,2500,311,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207448,AM1605A-102,,plot,5914624,202268IDEPR_cere_rep2_AM1605A-102_927,2,2,927,3,47,test,,2,38.3767101,80,13.98809524,4.7,3,1,2,4,3,170,20,4,3,1,3,2,2100,258,4,1,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207449,AM1605A-103,,plot,5914675,202268IDEPR_cere_rep2_AM1605A-103_1079,2,2,1079,6,66,test,,0,35.15757967,150,8.035714286,2.7,3,1,0,4,2,150,40,4,3,1,2,2,2600,278,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207450,AM1605A-104,,plot,5914689,202268IDEPR_cere_rep2_AM1605A-104_1436,2,2,1436,14,61,test,,0,38.70380711,145,9.523809524,3.2,3,1,9,4,2,145,40,4,3,1,2,2,1800,224,3,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207451,AM1605A-105,,plot,5914262,202268IDEPR_cere_rep2_AM1605A-105_912,2,2,912,2,57,test,,0,36.45969334,160,19.3452381,6.5,4,1,4,4,2,160,4,4,3,1,3,3,3200,363,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207452,AM1605A-106,,plot,5914145,202268IDEPR_cere_rep2_AM1605A-106_1068,2,2,1068,6,77,test,,0,34.13195777,120,8.482142857,2.85,2,1,3,4,4,120,40,3,3,1,3,2,2900,295,3,1,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207453,AM1605A-107,,plot,5913585,202268IDEPR_cere_rep2_AM1605A-107_1043,2,2,1043,5,75,test,,0,33.58535474,150,14.13690476,4.75,2,1,3,4,4,150,50,2,3,1,2,2,2800,277,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207454,AM1605A-108,,plot,5914797,202268IDEPR_cere_rep2_AM1605A-108_1070,2,2,1070,6,75,test,,2,35.71148001,90,16.2202381,5.45,3,1,6,4,3,140,60,4,3,1,3,2,3400,373,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207456,AM1605A-110,,plot,5914476,202268IDEPR_cere_rep2_AM1605A-110_1055,2,2,1055,5,87,test,,0,33.30734072,140,15.77380952,5.3,3,1,0,4,3,140,40,4,3,1,3,2,2800,273,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207457,AM1605A-111,,plot,5915075,202268IDEPR_cere_rep2_AM1605A-111_1623,2,2,1623,18,50,test,,0,29.09631043,145,5.05952381,1.7,3,1,1,4,4,145,50,4,3,1,4,2,1700,128,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207458,AM1605A-112,,plot,5913967,202268IDEPR_cere_rep2_AM1605A-112_1069,2,2,1069,6,76,test,,0,36.371646,150,25,8.4,3,1,10,4,2,150,60,4,3,1,1,3,4000,452,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207459,AM1605A-113,,plot,5914692,202268IDEPR_cere_rep2_AM1605A-113_1021,2,2,1021,5,53,test,,1,37.59952111,100,29.46428571,9.9,5,1,13,4,2,280,40,4,3,1,1,2,3200,381,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207460,AM1605A-114,,plot,5914457,202268IDEPR_cere_rep2_AM1605A-114_1570,2,2,1570,17,74,test,,0,33.45530376,135,12.20238095,4.1,3,1,7,4,3,135,30,4,3,1,2,2,2300,226,4,1,3,1,1," (Operator: lizbethpino, Time: )"
