Date of Download: 2023-06-13_15:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:10977  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208184,GM9612A-246,,plot,5329208,202267IDEPR_repe_rep1_GM9612A-246_546,1,1,546,12,7,test,,1,35.0538496,110,20.43269231,8.5,3,2,15,4,4,200,50,4,3,2,2,3,3750,399,1,4,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208185,GM9612A-247,,plot,5329906,202267IDEPR_repe_rep1_GM9612A-247_455,1,1,455,10,6,test,,3,36.80372942,120,13.70192308,5.7,3,1,8,4,3,220,30,4,3,1,3,3,3500,403,0,4,1,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208177,GM9612A-24,,plot,5329124,202267IDEPR_repe_rep1_GM9612A-24_784,1,1,784,18,45,test,,2,28.69750403,110,1.923076923,0.8,3,3,0,4,4,170,30,3,3,1,5,2,670,49,0,3,2,3,3,2,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208186,GM9612A-248,,plot,5329661,202267IDEPR_repe_rep1_GM9612A-248_315,1,1,315,7,39,test,,3,32.52360213,90,9.134615385,3.8,4,2,6,4,3,210,40,3,3,1,3,2,2900,271,2,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208189,GM9612A-250,,plot,5330177,202267IDEPR_repe_rep1_GM9612A-250_622,1,1,622,14,23,test,,5,34.1422577,30,16.34615385,6.8,3,2,10,4,4,210,30,4,3,1,2,3,3940,401,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",3951527,GM9612A-251,,plot,5329586,202267IDEPR_repe_rep1_GM9612A-251_151,1,1,151,4,34,test,,2,34.06323754,80,11.05769231,4.6,3,1,7,4,3,160,30,3,3,1,2,3,3640,369,0,3,1,3,1,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",3950865,GM9612A-252,,plot,5329908,202267IDEPR_repe_rep1_GM9612A-252_444,1,1,444,10,17,test,,3,35.16565814,160,13.22115385,5.5,4,2,5,4,3,260,40,3,3,1,3,3,3590,384,0,3,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208132,GM9612A-2,,plot,5329565,202267IDEPR_repe_rep1_GM9612A-2_547,1,1,547,12,6,test,,4,33.03844941,60,13.22115385,5.5,3,1,7,4,4,210,30,4,3,2,3,3,3860,371,0,4,2,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208188,GM9612A-25,,plot,5328622,202267IDEPR_repe_rep1_GM9612A-25_713,1,1,713,16,24,test,,2,31.43131752,110,25,10.4,4,1,15,4,4,210,30,4,3,1,2,3,4160,365,2,4,1,2,2,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208190,GM9612A-26,,plot,5329782,202267IDEPR_repe_rep1_GM9612A-26_558,1,1,558,13,6,test,,4,34.05709485,60,8.894230769,3.7,4,2,15,4,4,170,30,3,3,1,3,3,2980,302,1,4,2,2,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208191,GM9612A-27,,plot,5329055,202267IDEPR_repe_rep1_GM9612A-27_382,1,1,382,9,14,test,,2,34.67164236,105,10.33653846,4.3,3,1,3,4,3,200,20,4,3,1,3,3,2910,304,0,4,1,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208192,GM9612A-28,,plot,5329074,202267IDEPR_repe_rep1_GM9612A-28_187,1,1,187,5,3,test,,3,27.67172702,100,3.846153846,1.6,3,2,1,4,3,200,40,2,3,1,4,3,1540,104,3,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208193,GM9612A-29,,plot,5329667,202267IDEPR_repe_rep1_GM9612A-29_735,1,1,735,16,2,test,,3,27.47281731,100,4.807692308,2,3,2,0,4,4,180,30,2,3,1,3,3,1460,97,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208195,GM9612A-30,,plot,5328636,202267IDEPR_repe_rep1_GM9612A-30_324,1,1,324,8,45,test,,1,34.72607064,190,8.653846154,3.6,4,1,2,4,2,200,30,3,3,1,3,3,2530,265,0,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208196,GM9612A-31,,plot,5329258,202267IDEPR_repe_rep1_GM9612A-31_101,1,1,101,3,9,test,,3,26.47742729,80,6.009615385,2.5,2,2,6,4,4,160,50,2,3,1,3,3,2380,145,0,2,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208197,GM9612A-32,,plot,5328726,202267IDEPR_repe_rep1_GM9612A-32_147,1,1,147,4,38,test,,2,37.55427632,70,19.23076923,8,3,1,15,4,3,160,30,4,3,1,2,3,4140,492,4,4,1,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208198,GM9612A-33,,plot,5329938,202267IDEPR_repe_rep1_GM9612A-33_621,1,1,621,14,24,test,,0,34.99885845,170,3.605769231,1.5,3,1,0,4,3,170,30,4,3,1,4,3,1470,156,2,4,1,3,4,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208194,GM9612A-3,,plot,5328988,202267IDEPR_repe_rep1_GM9612A-3_418,1,1,418,10,43,test,,4,34.7527248,120,10.81730769,4.5,4,2,8,4,4,250,40,4,3,1,4,3,2460,258,2,4,1,3,1,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208199,GM9612A-34,,plot,5329324,202267IDEPR_repe_rep1_GM9612A-34_529,1,1,529,12,24,test,,4,34.32771039,70,10.09615385,4.2,3,1,7,4,4,200,20,4,3,1,3,3,2940,302,0,4,1,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208200,GM9612A-35,,plot,5329234,202267IDEPR_repe_rep1_GM9612A-35_331,1,1,331,8,38,test,,0,32.44800919,170,14.18269231,5.9,4,1,4,4,3,170,20,4,3,1,3,2,2880,268,2,4,1,2,4,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208201,GM9612A-36,,plot,5329362,202267IDEPR_repe_rep1_GM9612A-36_201,1,1,201,5,17,test,,0,32.45212044,230,10.81730769,4.5,4,1,4,4,2,230,50,4,3,1,2,3,2600,242,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208202,GM9612A-37,,plot,5328656,202267IDEPR_repe_rep1_GM9612A-37_221,1,1,221,5,37,test,,3,34.15701031,50,12.74038462,5.3,4,1,14,4,4,200,30,4,3,1,2,3,2700,275,16,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208203,GM9612A-38,,plot,5329749,202267IDEPR_repe_rep1_GM9612A-38_575,1,1,575,13,23,test,,2,35.34893918,100,15.38461538,6.4,4,1,8,4,3,190,40,4,3,1,2,3,3170,342,0,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208204,GM9612A-39,,plot,5330097,202267IDEPR_repe_rep1_GM9612A-39_501,1,1,501,11,41,test,,3,37.45787037,80,20.43269231,8.5,4,1,19,4,3,190,20,4,3,1,2,3,3920,464,0,4,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208206,GM9612A-40,,plot,5329681,202267IDEPR_repe_rep1_GM9612A-40_228,1,1,228,5,44,test,,0,32.93034398,190,15.14423077,6.3,4,1,9,4,2,190,40,4,3,1,2,2,3150,301,6,4,1,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208207,GM9612A-41,,plot,5328818,202267IDEPR_repe_rep1_GM9612A-41_23,1,1,23,1,23,test,,1,36.31029116,170,17.54807692,7.3,3,1,12,4,1,180,40,4,3,1,2,2,4490,506,0,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208208,GM9612A-42,,plot,5328738,202267IDEPR_repe_rep1_GM9612A-42_1,1,1,1,1,1,test,,3,33.39043653,150,5.528846154,2.3,4,3,4,4,4,230,40,3,3,1,3,2,1930,189,1,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208209,GM9612A-43,,plot,5330025,202267IDEPR_repe_rep1_GM9612A-43_216,1,1,216,5,32,test,,4,31.80300113,50,3.125,1.3,3,2,0,4,4,170,30,4,3,1,4,3,970,87,0,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208205,GM9612A-4,,plot,5329892,202267IDEPR_repe_rep1_GM9612A-4_403,1,1,403,9,35,test,,3,35.52339503,90,6.009615385,2.5,4,3,0,4,4,210,30,4,3,1,4,2,1940,211,0,4,1,2,1,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208210,GM9612A-44,,plot,5329247,202267IDEPR_repe_rep1_GM9612A-44_358,1,1,358,8,11,test,,1,34.72454885,180,22.83653846,9.5,3,1,10,4,2,230,50,4,3,1,2,3,3590,376,0,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208211,GM9612A-45,,plot,5328733,202267IDEPR_repe_rep1_GM9612A-45_291,1,1,291,7,15,test,,0,37.20011032,210,42.06730769,17.5,4,1,27,4,2,210,40,4,3,1,1,3,4620,541,0,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208212,GM9612A-46,,plot,5328626,202267IDEPR_repe_rep1_GM9612A-46_703,1,1,703,16,34,test,,1,32.36302442,115,12.01923077,5,3,1,7,4,1,230,40,4,3,1,3,2,3520,326,3,4,2,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208213,GM9612A-47,,plot,5329945,202267IDEPR_repe_rep1_GM9612A-47_26,1,1,26,1,26,test,,2,35.16565814,110,12.74038462,5.3,4,1,9,4,2,190,50,2,3,1,2,3,3590,384,0,2,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208214,GM9612A-48,,plot,5328965,202267IDEPR_repe_rep1_GM9612A-48_528,1,1,528,12,25,test,,2,33.0936542,120,13.70192308,5.7,4,2,22,4,,240,50,4,3,2,3,3,3610,348,10,4,2,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208215,GM9612A-49,,plot,5330256,202267IDEPR_repe_rep1_GM9612A-49_676,1,1,676,15,32,test,,1,35.31455696,80,15.625,6.5,4,1,10,4,2,160,30,4,3,1,2,3,3630,391,2,4,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208217,GM9612A-50,,plot,5329633,202267IDEPR_repe_rep1_GM9612A-50_796,1,1,796,18,33,test,,5,22.3967087,30,13.46153846,5.6,3,1,10,4,4,190,40,4,3,1,2,2,4120,155,2,4,1,2,1,2," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208218,GM9612A-51,,plot,5330046,202267IDEPR_repe_rep1_GM9612A-51_16,1,1,16,1,16,test,,5,35.57113599,70,19.95192308,8.3,4,1,16,4,3,220,30,4,3,2,2,3,4110,448,1,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208220,GM9612A-53,,plot,5328914,202267IDEPR_repe_rep1_GM9612A-53_181,1,1,181,4,4,test,,5,34.22021792,60,10.33653846,4.3,3,2,2,4,4,220,30,4,3,1,3,2,3220,329,0,4,1,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208221,GM9612A-54,,plot,5329618,202267IDEPR_repe_rep1_GM9612A-54_119,1,1,119,3,27,test,,3,34.45416098,120,25.72115385,10.7,3,1,19,4,3,240,40,4,3,,1,3,3270,338,4,4,1,1,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208222,GM9612A-55,,plot,5329276,202267IDEPR_repe_rep1_GM9612A-55_111,1,1,111,3,19,test,,3,34.7041692,160,20.43269231,8.5,3,1,16,4,2,260,30,2,3,1,2,3,3670,384,2,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208223,GM9612A-56,,plot,5329807,202267IDEPR_repe_rep1_GM9612A-56_513,1,1,513,12,40,test,,1,34.10512367,130,11.29807692,4.7,4,1,6,4,3,200,40,2,3,1,2,3,3780,384,2,4,1,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208224,GM9612A-57,,plot,5329860,202267IDEPR_repe_rep1_GM9612A-57_116,1,1,116,3,24,test,,1,38.49798582,100,15.625,6.5,4,1,12,4,3,180,30,4,3,1,3,3,3540,437,2,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208216,GM9612A-5,,plot,5328770,202267IDEPR_repe_rep1_GM9612A-5_714,1,1,714,16,23,test,,0,34.05021818,180,5.048076923,2.1,3,1,0,4,4,180,20,2,3,1,4,3,1530,155,0,2,2,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208225,GM9612A-58,,plot,5328941,202267IDEPR_repe_rep1_GM9612A-58_790,1,1,790,18,39,test,,4,35.69071541,35,21.39423077,8.9,4,1,16,4,4,190,30,4,3,1,2,3,4270,468,0,4,1,2,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208226,GM9612A-59,,plot,5329950,202267IDEPR_repe_rep1_GM9612A-59_153,1,1,153,4,32,test,,3,33.05426939,80,13.94230769,5.8,3,2,9,4,4,170,20,4,3,1,2,3,3680,354,0,4,1,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208228,GM9612A-60,,plot,5329381,202267IDEPR_repe_rep1_GM9612A-60_380,1,1,380,9,12,test,,0,33.13620321,190,16.34615385,6.8,3,1,15,4,3,190,20,4,3,1,2,3,4140,400,1,4,1,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208227,GM9612A-6,,plot,5328735,202267IDEPR_repe_rep1_GM9612A-6_12,1,1,12,1,12,test,,4,31.46758034,130,6.490384615,2.7,4,1,5,4,3,220,30,4,3,1,3,2,1160,102,0,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208229,GM9612A-61,,plot,5329813,202267IDEPR_repe_rep1_GM9612A-61_530,1,1,530,12,23,test,,2,37.45695107,120,18.50961538,7.7,4,2,11,4,4,170,10,3,3,1,2,3,4520,535,1,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208230,GM9612A-62,,plot,5329272,202267IDEPR_repe_rep1_GM9612A-62_283,1,1,283,7,7,test,,0,36.09238194,210,13.22115385,5.5,3,1,8,4,2,210,40,3,3,1,2,3,3790,423,0,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208231,GM9612A-63,,plot,5329487,202267IDEPR_repe_rep1_GM9612A-63_25,1,1,25,1,25,test,,0,35.35619299,200,22.11538462,9.2,4,1,15,4,3,200,60,4,3,1,2,3,4670,504,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208232,GM9612A-64,,plot,5329638,202267IDEPR_repe_rep1_GM9612A-64_520,1,1,520,12,33,test,,0,34.42022539,160,11.29807692,4.7,3,1,1,4,4,160,30,4,3,2,3,3,2820,291,0,4,2,3,4,2," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208234,GM9612A-66,,plot,5329519,202267IDEPR_repe_rep1_GM9612A-66_346,1,1,346,8,23,test,,1,31.73550633,200,17.06730769,7.1,4,2,5,4,3,230,40,4,3,1,3,3,3470,310,0,4,1,2,3,1," (Operator: lizbethpino, Time: )"
